1771111800000,0.0000047789,0.0000048194,0.0000047416,0.0000048044,534980395000
1771112700000,0.0000048044,0.0000048732,0.0000048017,0.0000048329,379771456000
1771113600000,0.0000048329,0.0000048964,0.0000047746,0.0000047821,871439731000
1771114500000,0.0000047821,0.0000048182,0.0000047517,0.000004771,541493731000
1771115400000,0.000004771,0.0000047946,0.000004733,0.0000047622,516564563000
1771116300000,0.0000047622,0.0000048244,0.0000047488,0.0000048034,222575846000
1771117200000,0.0000048034,0.0000049186,0.0000047921,0.0000048652,772049920000
1771118100000,0.0000048652,0.0000048721,0.000004777,0.0000048008,631203711000
1771119000000,0.0000048008,0.0000048608,0.0000047811,0.0000047881,506359234000
1771119900000,0.0000047881,0.0000048385,0.0000047671,0.0000048222,271721174000
1771120800000,0.0000048222,0.0000048843,0.0000047842,0.0000047986,545701401000
1771121700000,0.0000047986,0.0000048115,0.0000047529,0.0000047945,285128644000
1771122600000,0.0000047945,0.0000048482,0.0000047611,0.0000048444,292276139000
1771123500000,0.0000048444,0.0000048864,0.0000048345,0.000004853,291918815000
1771124400000,0.000004853,0.0000049135,0.0000048421,0.0000048764,322930276000
1771125300000,0.0000048764,0.0000049328,0.0000048764,0.000004887,396126071000
1771126200000,0.000004887,0.0000048889,0.0000048143,0.0000048726,693942908000
1771127100000,0.0000048726,0.0000049569,0.0000048715,0.0000049321,556961259000
1771128000000,0.0000049321,0.0000050449,0.0000049321,0.0000050322,831819353000
1771128900000,0.0000050322,0.0000050917,0.00000489,0.0000049042,933742524000
1771129800000,0.0000049042,0.0000050052,0.0000048942,0.0000050052,315908318000
1771130700000,0.0000050052,0.0000050077,0.0000049121,0.0000049421,241343223000
1771131600000,0.0000049421,0.0000049671,0.0000049207,0.0000049593,235859028000
1771132500000,0.0000049593,0.0000049867,0.000004895,0.0000049091,292330786000
1771133400000,0.0000049091,0.0000049405,0.0000048888,0.0000049012,122215528000
1771134300000,0.0000049012,0.00000492,0.0000048178,0.0000048555,666629044000
1771135200000,0.0000048555,0.0000048715,0.0000048172,0.000004826,294714388000
1771136100000,0.000004826,0.0000048542,0.0000048171,0.0000048354,267307729000
