1771291800000,0.9927,0.9958,0.9914,0.9917,87944.9
1771292700000,0.9917,0.9921,0.9858,0.9864,185186.9
1771293600000,0.9864,0.9959,0.979,0.9946,1034703
1771294500000,0.9946,0.9962,0.9932,0.9934,210357
1771295400000,0.9934,0.9952,0.9916,0.9948,243452.8
1771296300000,0.9948,0.9987,0.9931,0.9934,330848.8
1771297200000,0.9934,0.9934,0.9838,0.9867,845535.5
1771298100000,0.9867,0.99,0.986,0.9883,105832.2
1771299000000,0.9883,0.9886,0.9832,0.9845,210880.6
1771299900000,0.9845,0.9849,0.9825,0.9826,224078.7
1771300800000,0.9826,0.9838,0.9795,0.9829,152164.6
1771301700000,0.9829,0.9886,0.982,0.9875,292077.7
1771302600000,0.9875,0.9875,0.9792,0.9841,149518.3
1771303500000,0.9841,0.9859,0.9823,0.9836,78027.5
1771304400000,0.9836,0.9846,0.9802,0.9803,86273
1771305300000,0.9803,0.9814,0.9725,0.9728,644504.1
1771306200000,0.9728,0.975,0.9656,0.9742,699286.7
1771307100000,0.9742,0.9758,0.9724,0.9732,150018.8
1771308000000,0.9732,0.9773,0.9732,0.9752,140242.7
1771308900000,0.9752,0.9798,0.9743,0.9783,119700.5
1771309800000,0.9783,0.9784,0.9758,0.9773,107433
1771310700000,0.9773,0.9784,0.9764,0.9773,27781.8
1771311600000,0.9773,0.9776,0.9742,0.9748,112489.5
1771312500000,0.9748,0.9761,0.9723,0.973,175256.6
1771313400000,0.973,0.9765,0.9714,0.9759,126748.6
1771314300000,0.9759,0.9764,0.9705,0.9711,148665.1
1771315200000,0.9711,0.9792,0.9701,0.9756,1447880.2
1771316100000,0.9756,0.9771,0.9743,0.9747,149057.4
1771317000000,0.9747,0.976,0.9676,0.9708,569601.4
1771317900000,0.9708,0.9724,0.9695,0.9712,161293.2
1771318800000,0.9712,0.9717,0.9652,0.9662,372329.9
1771319700000,0.9662,0.968,0.9651,0.9675,88682.9
1771320600000,0.9675,0.9675,0.9654,0.9675,100231.2
1771321500000,0.9675,0.971,0.9671,0.9698,331821.7
1771322400000,0.9698,0.9709,0.9675,0.9683,206754.4
1771323300000,0.9683,0.9683,0.961,0.9622,500387.6
1771324200000,0.9622,0.9638,0.9609,0.9632,159496.5
1771325100000,0.9632,0.9646,0.962,0.9644,213496
1771326000000,0.9644,0.9694,0.9642,0.9687,198560.1
